TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country,Year,Month,Day,DayOfWeek,WeekOfYear,DayName,Revenue,IsCancellation,IsBlackFridayPeriod,IsChristmasPeriod,Last_Purchase_Date,Days_Since_Last_Purchase,Purchase_Gap,Avg_Purchase_Frequency,Total_Spent_Before
C552805,2019-05-11,84951A,Set Of 4 Pistachio Lovebird Coaster,11.06,-24,14149.0,United Kingdom,2019,5,11,5,19,Sat,-265.44,True,0,0,2019-05-11,0.0,0.0,-0.6375,6592.53
C552805,2019-05-11,22107,Pizza Plate In Box,14.09,-4,14149.0,United Kingdom,2019,5,11,5,19,Sat,-56.36,True,0,0,2019-05-11,0.0,0.0,-0.6375,6327.089999999999
C552805,2019-05-11,22896,Peg Bag Apples Design,12.86,-6,14149.0,United Kingdom,2019,5,11,5,19,Sat,-77.16,True,0,0,2019-05-11,0.0,0.0,-0.6375,6270.73
C552805,2019-05-11,22558,Clothes Pegs Retrospot Pack 24,11.94,-12,14149.0,United Kingdom,2019,5,11,5,19,Sat,-143.28,True,0,0,2019-05-11,0.0,0.0,-0.6375,6193.57
C552805,2019-05-11,21155,Red Retrospot Peg Bag,12.86,-6,14149.0,United Kingdom,2019,5,11,5,19,Sat,-77.16,True,0,0,2019-05-11,0.0,0.0,-0.6375,6050.29
C552805,2019-05-11,22327,Round Snack Boxes Set Of 4 Skulls,13.27,-6,14149.0,United Kingdom,2019,5,11,5,19,Sat,-79.62,True,0,0,2019-05-11,0.0,0.0,-0.6375,5973.13
C552805,2019-05-11,22326,Round Snack Boxes Set Of4 Woodland,13.27,-6,14149.0,United Kingdom,2019,5,11,5,19,Sat,-79.62,True,0,0,2019-05-11,0.0,0.0,-0.6375,5893.51
C552805,2019-05-11,21363,Home Small Wood Letters,15.32,-3,14149.0,United Kingdom,2019,5,11,5,19,Sat,-45.96,True,0,0,2019-05-11,0.0,0.0,-0.6375,5813.89
C552805,2019-05-11,22668,Pink Baby Bunting,13.27,-5,14149.0,United Kingdom,2019,5,11,5,19,Sat,-66.35,True,0,0,2019-05-11,0.0,0.0,-0.6375,5767.93
C552805,2019-05-11,21090,Set/6 Collage Paper Plates,10.65,-12,14149.0,United Kingdom,2019,5,11,5,19,Sat,-127.80000000000001,True,0,0,2019-05-11,0.0,0.0,-0.6375,5701.58
C552841,2019-05-11,22840,Round Cake Tin Vintage Red,18.4,-1,15827.0,United Kingdom,2019,5,11,5,19,Sat,-18.4,True,0,0,2019-05-11,0.0,0.0,-0.5339285714285714,5953.78
C552841,2019-05-11,22841,Round Cake Tin Vintage Green,18.4,-2,15827.0,United Kingdom,2019,5,11,5,19,Sat,-36.8,True,0,0,2019-05-11,0.0,0.0,-0.5339285714285714,5935.38
C552841,2019-05-11,22842,Biscuit Tin Vintage Red,17.17,-2,15827.0,United Kingdom,2019,5,11,5,19,Sat,-34.34,True,0,0,2019-05-11,0.0,0.0,-0.5339285714285714,5898.58
C552841,2019-05-11,22843,Biscuit Tin Vintage Green,17.17,-2,15827.0,United Kingdom,2019,5,11,5,19,Sat,-34.34,True,0,0,2019-05-11,0.0,0.0,-0.5339285714285714,5864.24
C552849,2019-05-11,85123A,Cream Hanging Heart T-Light Holder,13.27,-12,14367.0,United Kingdom,2019,5,11,5,19,Sat,-159.24,True,0,0,2019-05-11,0.0,0.0,-0.5066162570888468,33455.32
C552849,2019-05-11,22804,Pink Hanging Heart T-Light Holder,13.27,-6,14367.0,United Kingdom,2019,5,11,5,19,Sat,-79.62,True,0,0,2019-05-11,0.0,0.0,-0.5066162570888468,33296.08
C552849,2019-05-11,21733,Red Hanging Heart T-Light Holder,13.27,-3,14367.0,United Kingdom,2019,5,11,5,19,Sat,-39.81,True,0,0,2019-05-11,0.0,0.0,-0.5066162570888468,33216.46
C552765,2019-05-11,22180,Retrospot Lamp,20.45,-1,16554.0,United Kingdom,2019,5,11,5,19,Sat,-20.45,True,0,0,2019-05-19,-8.0,-8.0,-4.493150684931507,2532.31
C552858,2019-05-11,22180,Retrospot Lamp,20.45,-1,14180.0,United Kingdom,2019,5,11,5,19,Sat,-20.45,True,0,0,2019-05-11,0.0,0.0,-1.465587044534413,4176.12
C552556,2019-05-10,22847,Bread Bin Diner Style Ivory,27.62,-2,17504.0,United Kingdom,2019,5,10,4,19,Fri,-55.24,True,0,0,2019-05-15,-5.0,-5.0,-0.8345323741007195,6497.13
C552535,2019-05-10,21735,Two Door Curio Cabinet,23.32,-1,13269.0,United Kingdom,2019,5,10,4,19,Fri,-23.32,True,0,0,2019-06-13,-34.0,-34.0,-1.1572327044025157,21449.96
C552704,2019-05-10,22423,Regency Cakestand 3 Tier,21.47,-1,13098.0,United Kingdom,2019,5,10,4,19,Fri,-21.47,True,0,0,2019-05-10,0.0,0.0,-0.5231788079470199,142169.85
C552706,2019-05-10,21843,Red Retrospot Cake Stand,21.47,-1,13014.0,United Kingdom,2019,5,10,4,19,Fri,-21.47,True,0,0,2019-06-23,-44.0,-44.0,-2.268292682926829,6671.59
C552535,2019-05-10,22502,Picnic Basket Wicker Small,16.35,-1,13269.0,United Kingdom,2019,5,10,4,19,Fri,-16.35,True,0,0,2019-05-10,0.0,0.0,-1.1572327044025157,21426.64
C552546,2019-05-10,22087,Paper Bunting White Lace,13.27,-11,13767.0,United Kingdom,2019,5,10,4,19,Fri,-145.97,True,0,0,2019-05-10,0.0,0.0,-0.7449799196787149,67629.90000000001
C552552,2019-05-10,48129,Doormat Topiary,17.17,-10,16525.0,United Kingdom,2019,5,10,4,19,Fri,-171.70000000000002,True,0,0,2019-05-10,0.0,0.0,-1.829145728643216,48409.0
C552552,2019-05-10,22829,Sweetheart Wire Wall Tidy,18.96,-8,16525.0,United Kingdom,2019,5,10,4,19,Fri,-151.68,True,0,0,2019-05-10,0.0,0.0,-1.829145728643216,48237.3
C552552,2019-05-10,22796,Photo Frame 3 Classic Hanging,18.96,-12,16525.0,United Kingdom,2019,5,10,4,19,Fri,-227.52,True,0,0,2019-05-10,0.0,0.0,-1.829145728643216,48085.619999999995
C552552,2019-05-10,22494,Emergency First Aid Tin,11.53,-24,16525.0,United Kingdom,2019,5,10,4,19,Fri,-276.71999999999997,True,0,0,2019-05-10,0.0,0.0,-1.829145728643216,47858.1
C552552,2019-05-10,22219,Lovebird Hanging Decoration White,11.12,-12,16525.0,United Kingdom,2019,5,10,4,19,Fri,-133.44,True,0,0,2019-05-10,0.0,0.0,-1.829145728643216,47581.380000000005
C552552,2019-05-10,22169,Family Album White Picture Frame,18.09,-8,16525.0,United Kingdom,2019,5,10,4,19,Fri,-144.72,True,0,0,2019-05-10,0.0,0.0,-1.829145728643216,47447.94
C552552,2019-05-10,22090,Paper Bunting Retrospot,12.86,-40,16525.0,United Kingdom,2019,5,10,4,19,Fri,-514.4,True,0,0,2019-05-10,0.0,0.0,-1.829145728643216,47303.22
C552552,2019-05-10,21181,Please One Person Metal Sign,12.15,-48,16525.0,United Kingdom,2019,5,10,4,19,Fri,-583.2,True,0,0,2019-05-10,0.0,0.0,-1.829145728643216,46788.82
C552556,2019-05-10,21980,Pack Of 12 Red Retrospot Tissues,10.55,-72,17504.0,United Kingdom,2019,5,10,4,19,Fri,-759.6,True,0,0,2019-05-10,0.0,0.0,-0.8345323741007195,6441.89
C552556,2019-05-10,21754,Home Building Block Word,16.35,-3,17504.0,United Kingdom,2019,5,10,4,19,Fri,-49.050000000000004,True,0,0,2019-05-10,0.0,0.0,-0.8345323741007195,5682.29
C552556,2019-05-10,21524,Doormat Spotty Home Sweet Home,18.4,-2,17504.0,United Kingdom,2019,5,10,4,19,Fri,-36.8,True,0,0,2019-05-10,0.0,0.0,-0.8345323741007195,5633.24
C552556,2019-05-10,21080,Set/20 Red Retrospot Paper Napkins,11.12,-12,17504.0,United Kingdom,2019,5,10,4,19,Fri,-133.44,True,0,0,2019-05-10,0.0,0.0,-0.8345323741007195,5596.44
C552556,2019-05-10,84946,Antique Silver T-Light Glass,11.53,-24,17504.0,United Kingdom,2019,5,10,4,19,Fri,-276.71999999999997,True,0,0,2019-05-10,0.0,0.0,-0.8345323741007195,5463.0
C552556,2019-05-10,84945,Multi Colour Silver T-Light Holder,11.12,-24,17504.0,United Kingdom,2019,5,10,4,19,Fri,-266.88,True,0,0,2019-05-10,0.0,0.0,-0.8345323741007195,5186.28
C552556,2019-05-10,48184,Doormat English Rose,18.4,-2,17504.0,United Kingdom,2019,5,10,4,19,Fri,-36.8,True,0,0,2019-05-10,0.0,0.0,-0.8345323741007195,4919.400000000001
C552556,2019-05-10,23299,Food Cover With Beads Set 2,14.09,-6,17504.0,United Kingdom,2019,5,10,4,19,Fri,-84.53999999999999,True,0,0,2019-05-10,0.0,0.0,-0.8345323741007195,4882.6
C552556,2019-05-10,23230,Wrap Alphabet Design,10.68,-25,17504.0,United Kingdom,2019,5,10,4,19,Fri,-267.0,True,0,0,2019-05-10,0.0,0.0,-0.8345323741007195,4798.06
C552556,2019-05-10,23194,Gymkhana Treasure Book Box,12.56,-8,17504.0,United Kingdom,2019,5,10,4,19,Fri,-100.48,True,0,0,2019-05-10,0.0,0.0,-0.8345323741007195,4531.0599999999995
C552556,2019-05-10,23144,Zinc T-Light Holder Stars Small,11.1,-24,17504.0,United Kingdom,2019,5,10,4,19,Fri,-266.4,True,0,0,2019-05-10,0.0,0.0,-0.8345323741007195,4430.58
C552556,2019-05-10,22722,Set Of 6 Spice Tins Pantry Design,14.3,-4,17504.0,United Kingdom,2019,5,10,4,19,Fri,-57.2,True,0,0,2019-05-10,0.0,0.0,-0.8345323741007195,4164.179999999999
C552564,2019-05-10,23201,Jumbo Bag Alphabet,6.04,-200,13694.0,United Kingdom,2019,5,10,4,19,Fri,-1208.0,True,0,0,2019-05-10,0.0,0.0,-0.4613466334164589,369305.88
C552564,2019-05-10,23199,Jumbo Bag Apples,6.04,-200,13694.0,United Kingdom,2019,5,10,4,19,Fri,-1208.0,True,0,0,2019-05-10,0.0,0.0,-0.4613466334164589,368097.88
C552568,2019-05-10,84077,World War 2 Gliders Asstd Designs,10.47,-960,12901.0,United Kingdom,2019,5,10,4,19,Fri,-10051.2,True,0,0,2019-05-11,-1.0,-1.0,-2.1475409836065573,189716.95
C552570,2019-05-10,21464,Disco Ball Rotator Battery Operated,14.61,-2,15676.0,United Kingdom,2019,5,10,4,19,Fri,-29.22,True,0,0,2019-05-10,0.0,0.0,-1.0073529411764706,21037.440000000002
C552570,2019-05-10,21463,Mirrored Disco Ball,16.35,-2,15676.0,United Kingdom,2019,5,10,4,19,Fri,-32.7,True,0,0,2019-05-10,0.0,0.0,-1.0073529411764706,21008.22
C552585,2019-05-10,82483,Wood 2 Drawer Cabinet White Finish,17.37,-1,17841.0,United Kingdom,2019,5,10,4,19,Fri,-17.37,True,0,0,2019-05-10,0.0,0.0,-0.047680082030248656,197592.41999999998
C552585,2019-05-10,79066K,Retro Mod Tray,11.12,-1,17841.0,United Kingdom,2019,5,10,4,19,Fri,-11.12,True,0,0,2019-05-10,0.0,0.0,-0.047680082030248656,197575.05
C552698,2019-05-10,22697,Green Regency Teacup And Saucer,13.27,-1,13448.0,United Kingdom,2019,5,10,4,19,Fri,-13.27,True,0,0,2019-09-20,-133.0,-133.0,-1.8121827411167513,8639.57
C552700,2019-05-10,22650,Ceramic Pirate Chest Money Bank,11.74,-2,14587.0,United Kingdom,2019,5,10,4,19,Fri,-23.48,True,0,0,2019-05-10,0.0,0.0,-0.8436657681940701,2410.58
C552701,2019-05-10,71053,White Moroccan Metal Lantern,14.09,-1,16094.0,United Kingdom,2019,5,10,4,19,Fri,-14.09,True,0,0,2019-11-10,-184.0,-184.0,-4.9393939393939394,5029.4800000000005
C552701,2019-05-10,20750,Red Retrospot Mini Cases,18.4,-1,16094.0,United Kingdom,2019,5,10,4,19,Fri,-18.4,True,0,0,2019-05-10,0.0,0.0,-4.9393939393939394,5015.389999999999
C552704,2019-05-10,22729,Alarm Clock Bakelike Orange,13.72,-1,13098.0,United Kingdom,2019,5,10,4,19,Fri,-13.72,True,0,0,2019-05-10,0.0,0.0,-0.5231788079470199,142148.38
C552704,2019-05-10,20914,Set/5 Red Retrospot Lid Glass Bowls,12.86,-2,13098.0,United Kingdom,2019,5,10,4,19,Fri,-25.72,True,0,0,2019-05-10,0.0,0.0,-0.5231788079470199,142134.66
C552704,2019-05-10,21733,Red Hanging Heart T-Light Holder,12.86,-1,13098.0,United Kingdom,2019,5,10,4,19,Fri,-12.86,True,0,0,2019-05-10,0.0,0.0,-0.5231788079470199,142108.93999999997
C552704,2019-05-10,22136,Love Heart Sock Hanger,11.74,-1,13098.0,United Kingdom,2019,5,10,4,19,Fri,-11.74,True,0,0,2019-05-10,0.0,0.0,-0.5231788079470199,142096.08
C552704,2019-05-10,20728,Lunch Bag Cars Blue,5.87,-2,13098.0,United Kingdom,2019,5,10,4,19,Fri,-11.74,True,0,0,2019-05-10,0.0,0.0,-0.5231788079470199,142084.34
C552705,2019-05-10,22925,Blue Giant Garden Thermometer,16.35,-1,15620.0,United Kingdom,2019,5,10,4,19,Fri,-16.35,True,0,0,2019-05-20,-10.0,-10.0,-2.9902912621359223,3746.5499999999997
C552706,2019-05-10,37446,Mini Cake Stand With Hanging Cakes,11.74,-1,13014.0,United Kingdom,2019,5,10,4,19,Fri,-11.74,True,0,0,2019-05-10,0.0,0.0,-2.268292682926829,6650.12
C552709,2019-05-10,23150,Ivory Sweetheart Soap Dish,12.8,-1,12886.0,United Kingdom,2019,5,10,4,19,Fri,-12.8,True,0,0,2019-10-03,-146.0,-146.0,-1.7882352941176471,4122.29
C552709,2019-05-10,23146,Triple Hook Antique Ivory Rose,13.62,-3,12886.0,United Kingdom,2019,5,10,4,19,Fri,-40.86,True,0,0,2019-05-10,0.0,0.0,-1.7882352941176471,4109.49
C552709,2019-05-10,22494,Emergency First Aid Tin,11.53,-4,12886.0,United Kingdom,2019,5,10,4,19,Fri,-46.12,True,0,0,2019-05-10,0.0,0.0,-1.7882352941176471,4068.63
C552535,2019-05-10,22501,Picnic Basket Wicker Large,20.45,-1,13269.0,United Kingdom,2019,5,10,4,19,Fri,-20.45,True,0,0,2019-05-10,0.0,0.0,-1.1572327044025157,21410.29
C552707,2019-05-10,22501,Picnic Basket Wicker Large,20.45,-1,15696.0,United Kingdom,2019,5,10,4,19,Fri,-20.45,True,0,0,2019-09-21,-134.0,-134.0,-1.69364161849711,4146.91
C552709,2019-05-10,22796,Photo Frame 3 Classic Hanging,20.45,-1,12886.0,United Kingdom,2019,5,10,4,19,Fri,-20.45,True,0,0,2019-05-10,0.0,0.0,-1.7882352941176471,4022.5099999999998
C552406,2019-05-09,22605,Wooden Croquet Garden Set,21.47,-2,12709.0,Germany,2019,5,9,3,19,Thu,-42.94,True,0,0,2019-06-02,-24.0,-24.0,-1.4462151394422311,28566.179999999997
C552334,2019-05-09,22925,Blue Giant Garden Thermometer,16.35,-1,12853.0,United Kingdom,2019,5,9,3,19,Thu,-16.35,True,0,0,2019-07-28,-80.0,-80.0,-2.5060240963855422,5414.66
C552335,2019-05-09,22626,Black Kitchen Scales,18.96,-2,12683.0,France,2019,5,9,3,19,Thu,-37.92,True,0,0,2019-05-12,-3.0,-3.0,-1.0373563218390804,25532.489999999998
C552339,2019-05-09,22925,Blue Giant Garden Thermometer,16.35,-1,14667.0,United Kingdom,2019,5,9,3,19,Thu,-16.35,True,0,0,2019-05-09,0.0,0.0,-0.6302816901408451,32677.78
C552406,2019-05-09,21658,Glass Beurre Dish,13.72,-2,12709.0,Germany,2019,5,9,3,19,Thu,-27.44,True,0,0,2019-05-09,0.0,0.0,-1.4462151394422311,28523.239999999998
C552406,2019-05-09,22467,Gumball Coat Rack,12.4,-3,12709.0,Germany,2019,5,9,3,19,Thu,-37.2,True,0,0,2019-05-09,0.0,0.0,-1.4462151394422311,28495.8
C552406,2019-05-09,22625,Red Kitchen Scales,18.09,-1,12709.0,Germany,2019,5,9,3,19,Thu,-18.09,True,0,0,2019-05-09,0.0,0.0,-1.4462151394422311,28458.6
C552462,2019-05-09,22720,Set Of 3 Cake Tins Pantry Design,15.32,-1,16242.0,United Kingdom,2019,5,9,3,19,Thu,-15.32,True,0,0,2019-05-09,0.0,0.0,-0.9212328767123288,17031.22
C552258,2019-05-08,21258,Victorian Sewing Box Large,23.32,-1,16923.0,United Kingdom,2019,5,8,2,19,Wed,-23.32,True,0,0,2019-05-08,0.0,0.0,-0.5384615384615384,23165.649999999998
C552258,2019-05-08,21166,Cook With Wine Metal Sign,12.38,-1,16923.0,United Kingdom,2019,5,8,2,19,Wed,-12.38,True,0,0,2019-05-08,0.0,0.0,-0.5384615384615384,23142.33
C552300,2019-05-08,84755,Colour Glass T-Light Holder Hanging,10.92,-4,14606.0,United Kingdom,2019,5,8,2,19,Wed,-43.68,True,0,0,2019-05-08,0.0,0.0,-0.13527272727272727,32496.489999999998
C552301,2019-05-08,21426,Woodland Storage Box Small,12.4,-1,17323.0,United Kingdom,2019,5,8,2,19,Wed,-12.4,True,0,0,2019-05-08,0.0,0.0,-1.4060913705583757,6563.719999999999
C552301,2019-05-08,21424,Woodland Storage Box Large,13.27,-1,17323.0,United Kingdom,2019,5,8,2,19,Wed,-13.27,True,0,0,2019-05-08,0.0,0.0,-1.4060913705583757,6551.320000000001
C552047,2019-05-06,22236,Cake Stand 3 Tier Magic Garden,23.32,-1,14796.0,United Kingdom,2019,5,6,0,19,Mon,-23.32,True,0,0,2019-05-06,0.0,0.0,-0.3182214472537053,43247.99
C552043,2019-05-06,22467,Gumball Coat Rack,12.86,-2,12476.0,Germany,2019,5,6,0,19,Mon,-25.72,True,0,0,2019-05-20,-14.0,-14.0,-1.4173228346456692,15190.89
C552049,2019-05-06,22926,Ivory Giant Garden Thermometer,16.35,-4,17548.0,United Kingdom,2019,5,6,0,19,Mon,-65.4,True,0,0,,,,-9.75,0.0
C552049,2019-05-06,22585,Pack Of 6 Birdy Gift Tags,11.53,-24,17548.0,United Kingdom,2019,5,6,0,19,Mon,-276.71999999999997,True,0,0,2019-05-06,0.0,0.0,-9.75,-65.40000000000003
C552049,2019-05-06,22082,Ribbon Reel Stripes Design,11.94,-10,17548.0,United Kingdom,2019,5,6,0,19,Mon,-119.39999999999999,True,0,0,2019-05-06,0.0,0.0,-9.75,-342.11999999999995
C552049,2019-05-06,22081,Ribbon Reel Flora + Fauna,11.94,-10,17548.0,United Kingdom,2019,5,6,0,19,Mon,-119.39999999999999,True,0,0,2019-05-06,0.0,0.0,-9.75,-461.52
C552049,2019-05-06,22079,Ribbon Reel Hearts Design,11.94,-10,17548.0,United Kingdom,2019,5,6,0,19,Mon,-119.39999999999999,True,0,0,2019-05-06,0.0,0.0,-9.75,-580.92
C552173,2019-05-06,85116,Black Candelabra T-Light Holder,12.4,-24,15144.0,United Kingdom,2019,5,6,0,19,Mon,-297.6,True,0,0,2019-05-06,0.0,0.0,-1.400921658986175,24052.519999999997
C552190,2019-05-06,21830,Assorted Creepy Crawlies,10.68,-24,12748.0,United Kingdom,2019,5,6,0,19,Mon,-256.32,True,0,0,2019-05-06,0.0,0.0,-0.08372615039281706,199688.66
C552212,2019-05-06,23127,Feltcraft Girl Nicole Kit,15.32,-3,17422.0,United Kingdom,2019,5,6,0,19,Mon,-45.96,True,0,0,2019-06-12,-37.0,-37.0,-2.08955223880597,18115.01
C552212,2019-05-06,23126,Feltcraft Girl Amelie Kit,15.32,-1,17422.0,United Kingdom,2019,5,6,0,19,Mon,-15.32,True,0,0,2019-05-06,0.0,0.0,-2.08955223880597,18069.05
C552213,2019-05-06,22251,Birdhouse Decoration Magic Garden,11.53,-4,13499.0,United Kingdom,2019,5,6,0,19,Mon,-46.12,True,0,0,2019-09-27,-144.0,-144.0,-1.2173913043478262,10363.630000000001
C552213,2019-05-06,21314,Small Glass Heart Trinket Pot,12.4,-2,13499.0,United Kingdom,2019,5,6,0,19,Mon,-24.8,True,0,0,2019-05-06,0.0,0.0,-1.2173913043478262,10317.51
C552237,2019-05-06,22550,Holiday Fun Ludo,14.09,-1,14056.0,United Kingdom,2019,5,6,0,19,Mon,-14.09,True,0,0,2019-05-06,0.0,0.0,-0.253584229390681,33675.17
C552237,2019-05-06,22380,Toy Tidy Spaceboy,12.4,-1,14056.0,United Kingdom,2019,5,6,0,19,Mon,-12.4,True,0,0,2019-05-06,0.0,0.0,-0.253584229390681,33661.08
C552237,2019-05-06,22441,Grow Your Own Basil In Enamel Mug,12.4,-1,14056.0,United Kingdom,2019,5,6,0,19,Mon,-12.4,True,0,0,2019-05-06,0.0,0.0,-0.253584229390681,33648.68
C552241,2019-05-06,22569,Feltcraft Cushion Butterfly,14.09,-1,14676.0,United Kingdom,2019,5,6,0,19,Mon,-14.09,True,0,0,2019-05-13,-7.0,-7.0,-6.27906976744186,22501.68
C552031,2019-05-05,22423,Regency Cakestand 3 Tier,21.47,-14,13089.0,United Kingdom,2019,5,5,6,18,Sun,-300.58,True,0,0,2019-05-06,-1.0,-1.0,-0.19490175252257036,194980.81
C551892,2019-05-05,21459,Yellow Easter Egg Hunt Start Post,12.25,-7,16265.0,United Kingdom,2019,5,5,6,18,Sun,-85.75,True,0,0,2019-05-23,-18.0,-18.0,-1.3099630996309963,13162.09
C551947,2019-05-05,22138,Baking Set 9 Piece Retrospot,15.32,-3,15147.0,United Kingdom,2019,5,5,6,18,Sun,-45.96,True,0,0,,,,-0.7857142857142857,0.0
C551948,2019-05-05,22722,Set Of 6 Spice Tins Pantry Design,13.79,-1,17511.0,United Kingdom,2019,5,5,6,18,Sun,-13.79,True,0,0,2019-05-17,-12.0,-12.0,-0.34575955265610436,385960.76999999996
C551948,2019-05-05,22270,Happy Easter Hanging Decoration,13.72,-1,17511.0,United Kingdom,2019,5,5,6,18,Sun,-13.72,True,0,0,2019-05-05,0.0,0.0,-0.34575955265610436,385946.98
C551948,2019-05-05,21754,Home Building Block Word,15.84,-1,17511.0,United Kingdom,2019,5,5,6,18,Sun,-15.84,True,0,0,2019-05-05,0.0,0.0,-0.34575955265610436,385933.26
C551948,2019-05-05,22303,Coffee Mug Apples Design,12.4,-1,17511.0,United Kingdom,2019,5,5,6,18,Sun,-12.4,True,0,0,2019-05-05,0.0,0.0,-0.34575955265610436,385917.42000000004
C551948,2019-05-05,21232,Strawberry Ceramic Trinket Pot,11.34,-4,17511.0,United Kingdom,2019,5,5,6,18,Sun,-45.36,True,0,0,2019-05-05,0.0,0.0,-0.34575955265610436,385905.01999999996
C551948,2019-05-05,22659,Lunch Box I Love London,11.94,-1,17511.0,United Kingdom,2019,5,5,6,18,Sun,-11.94,True,0,0,2019-05-05,0.0,0.0,-0.34575955265610436,385859.66
C551948,2019-05-05,22768,Family Photo Frame Cornice,18.96,-1,17511.0,United Kingdom,2019,5,5,6,18,Sun,-18.96,True,0,0,2019-05-05,0.0,0.0,-0.34575955265610436,385847.72000000003
C551948,2019-05-05,22169,Family Album White Picture Frame,18.09,-1,17511.0,United Kingdom,2019,5,5,6,18,Sun,-18.09,True,0,0,2019-05-05,0.0,0.0,-0.34575955265610436,385828.76
C551949,2019-05-05,84931B,Blue Scottie Dog W Flower Pattern,12.86,-3,14149.0,United Kingdom,2019,5,5,6,18,Sun,-38.58,True,0,0,2019-05-11,-6.0,-6.0,-0.6375,5573.78
C552012,2019-05-05,23183,Mother's Kitchen Spoon Rest,14.09,-6,13552.0,United Kingdom,2019,5,5,6,18,Sun,-84.53999999999999,True,0,0,2019-05-18,-13.0,-13.0,-2.075,12207.910000000002
C552014,2019-05-05,22457,Natural Slate Heart Chalkboard,13.27,-1,15708.0,United Kingdom,2019,5,5,6,18,Sun,-13.27,True,0,0,2019-07-24,-80.0,-80.0,-1.1708185053380782,5984.990000000001
C552014,2019-05-05,22456,Natural Slate Chalkboard Large,15.32,-1,15708.0,United Kingdom,2019,5,5,6,18,Sun,-15.32,True,0,0,2019-05-05,0.0,0.0,-1.1708185053380782,5971.719999999999
C552015,2019-05-05,22332,Skulls Party Bag + Sticker Set,11.94,-1,16722.0,United Kingdom,2019,5,5,6,18,Sun,-11.94,True,0,0,2019-05-23,-18.0,-18.0,-1.5462555066079295,38241.04
C552016,2019-05-05,22697,Green Regency Teacup And Saucer,13.27,-1,15696.0,United Kingdom,2019,5,5,6,18,Sun,-13.27,True,0,0,2019-05-10,-5.0,-5.0,-1.69364161849711,4126.46
C552019,2019-05-05,21749,Large Red Retrospot Windmill,12.4,-1,14227.0,United Kingdom,2019,5,5,6,18,Sun,-12.4,True,0,0,2019-05-27,-22.0,-22.0,-1.4175824175824177,10642.369999999999
C552019,2019-05-05,84945,Multi Colour Silver T-Light Holder,11.12,-1,14227.0,United Kingdom,2019,5,5,6,18,Sun,-11.12,True,0,0,2019-05-05,0.0,0.0,-1.4175824175824177,10629.970000000001
C552020,2019-05-05,22189,Cream Heart Card Holder,14.3,-1,18183.0,United Kingdom,2019,5,5,6,18,Sun,-14.3,True,0,0,,,,-1.302325581395349,0.0
C552020,2019-05-05,22359,Glass Jar Kings Choice,13.27,-1,18183.0,United Kingdom,2019,5,5,6,18,Sun,-13.27,True,0,0,2019-05-05,0.0,0.0,-1.302325581395349,-14.3
C552021,2019-05-05,22963,Jam Jar With Green Lid,10.99,-51,15125.0,United Kingdom,2019,5,5,6,18,Sun,-560.49,True,0,0,2019-05-16,-11.0,-11.0,-1.7625899280575539,34150.71
C552022,2019-05-05,22465,Hanging Metal Star Lantern,11.94,-4,12840.0,United Kingdom,2019,5,5,6,18,Sun,-47.76,True,0,0,2019-05-09,-4.0,-4.0,-0.7217391304347827,8872.16
C552024,2019-05-05,22990,Cotton Apron Pantry Design,15.32,-2,14961.0,United Kingdom,2019,5,5,6,18,Sun,-30.64,True,0,0,2019-07-08,-64.0,-64.0,-1.1075949367088607,20416.93
C552027,2019-05-05,22801,Antique Glass Pedestal Bowl,13.72,-1,16705.0,United Kingdom,2019,5,5,6,18,Sun,-13.72,True,0,0,2019-05-16,-11.0,-11.0,-1.265017667844523,36451.35
C552029,2019-05-05,23132,Small Ivory Heart Wall Organiser,16.14,-1,15622.0,United Kingdom,2019,5,5,6,18,Sun,-16.14,True,0,0,2019-05-19,-14.0,-14.0,-0.8583333333333333,5395.860000000001
C552029,2019-05-05,22684,French Blue Metal Door Sign 9,11.53,-1,15622.0,United Kingdom,2019,5,5,6,18,Sun,-11.53,True,0,0,2019-05-05,0.0,0.0,-0.8583333333333333,5379.719999999999
C552029,2019-05-05,22681,French Blue Metal Door Sign 6,11.53,-1,15622.0,United Kingdom,2019,5,5,6,18,Sun,-11.53,True,0,0,2019-05-05,0.0,0.0,-0.8583333333333333,5368.19
C552029,2019-05-05,22294,Heart Filigree Dove Small,11.53,-2,15622.0,United Kingdom,2019,5,5,6,18,Sun,-23.06,True,0,0,2019-05-05,0.0,0.0,-0.8583333333333333,5356.660000000001
C552029,2019-05-05,21844,Red Retrospot Mug,13.27,-2,15622.0,United Kingdom,2019,5,5,6,18,Sun,-26.54,True,0,0,2019-05-05,0.0,0.0,-0.8583333333333333,5333.6
C552029,2019-05-05,20983,12 Pencils Tall Tube Red Retrospot,11.12,-1,15622.0,United Kingdom,2019,5,5,6,18,Sun,-11.12,True,0,0,2019-05-05,0.0,0.0,-0.8583333333333333,5307.0599999999995
C552029,2019-05-05,20982,12 Pencils Tall Tube Skulls,11.12,-1,15622.0,United Kingdom,2019,5,5,6,18,Sun,-11.12,True,0,0,2019-05-05,0.0,0.0,-0.8583333333333333,5295.94
C552030,2019-05-05,84978,Hanging Heart Jar T-Light Holder,11.53,-7,15189.0,United Kingdom,2019,5,5,6,18,Sun,-80.71,True,0,0,2019-05-19,-14.0,-14.0,-1.432900432900433,58166.689999999995
